ticket_type,creation_date,view_date,action_date,customer_satisfaction,customer_problem_resolved,user_actioned,user_team
web_form,2023-06-16 11:47:00.000000000,2023-06-16 13:06:57.774675125,2023-06-16 13:28:57.774675125,1,False,8ac38c,green
web_form,2023-06-15 13:10:00.000000000,2023-06-16 13:29:57.774675125,2023-06-16 13:58:57.774675125,5,True,8ac38c,green
email,2023-06-16 10:16:00.000000000,2023-06-16 14:01:57.774675125,2023-06-16 14:23:57.774675125,5,True,8ac38c,green
web_form,2023-06-16 06:56:00.000000000,2023-06-16 14:25:57.774675125,2023-06-16 14:42:57.774675125,5,True,8ac38c,green
email,2023-06-15 17:18:00.000000000,2023-06-16 14:44:57.774675125,2023-06-16 15:18:57.774675125,5,True,8ac38c,green
web_form,2023-06-16 12:25:00.000000000,2023-06-16 15:22:57.774675125,2023-06-16 15:45:57.774675125,5,False,8ac38c,green
web_form,2023-06-16 04:43:00.000000000,2023-06-16 15:50:57.774675125,2023-06-16 16:16:57.774675125,5,True,8ac38c,green
email,2023-06-16 12:05:00.000000000,2023-06-16 16:22:57.774675125,2023-06-16 16:50:57.774675125,5,True,8ac38c,green
email,2023-06-15 17:00:00.000000000,2023-06-16 16:54:57.774675125,2023-06-16 17:24:57.774675125,5,True,8ac38c,green
email,2023-06-14 19:46:00.000000000,2023-06-17 08:30:00.000000000,2023-06-17 09:06:00.000000000,2,True,8ac38c,green
web_form,2023-06-15 17:37:00.000000000,2023-06-17 09:07:00.000000000,2023-06-17 09:31:00.000000000,5,False,8ac38c,green
email,2023-06-14 14:37:00.000000000,2023-06-17 09:35:00.000000000,2023-06-17 09:58:00.000000000,5,True,8ac38c,green
live_chat,2023-06-17 10:03:00.000000000,2023-06-17 10:03:00.000000000,2023-06-17 10:26:00.000000000,3,False,8ac38c,green
email,2023-06-16 10:11:00.000000000,2023-06-17 10:28:00.000000000,2023-06-17 10:59:00.000000000,4,True,8ac38c,green
web_form,2023-06-17 04:52:00.000000000,2023-06-17 11:06:00.000000000,2023-06-17 11:38:00.000000000,3,False,8ac38c,green
email,2023-06-17 09:37:00.000000000,2023-06-17 11:39:00.000000000,2023-06-17 12:14:00.000000000,1,False,8ac38c,green
web_form,2023-06-17 12:36:00.000000000,2023-06-17 13:09:14.924857015,2023-06-17 13:34:14.924857015,2,True,8ac38c,green
web_form,2023-06-16 13:00:00.000000000,2023-06-17 13:39:14.924857015,2023-06-17 14:10:14.924857015,2,True,8ac38c,green
email,2023-06-15 15:39:00.000000000,2023-06-17 14:11:14.924857015,2023-06-17 14:44:14.924857015,4,True,8ac38c,green
web_form,2023-06-15 11:44:00.000000000,2023-06-17 14:48:14.924857015,2023-06-17 15:17:14.924857015,1,False,8ac38c,green
web_form,2023-06-17 10:20:00.000000000,2023-06-17 15:18:14.924857015,2023-06-17 15:43:14.924857015,1,False,8ac38c,green
web_form,2023-06-17 15:05:00.000000000,2023-06-17 15:45:14.924857015,2023-06-17 16:19:14.924857015,5,True,8ac38c,green
web_form,2023-06-16 10:49:00.000000000,2023-06-17 16:23:14.924857015,2023-06-17 16:52:14.924857015,3,False,8ac38c,green
web_form,2023-06-15 07:26:00.000000000,2023-06-18 08:39:00.000000000,2023-06-18 09:11:00.000000000,2,False,8ac38c,green
web_form,2023-06-17 11:37:00.000000000,2023-06-18 09:17:00.000000000,2023-06-18 09:40:00.000000000,5,True,8ac38c,green
web_form,2023-06-17 23:19:00.000000000,2023-06-18 09:43:00.000000000,2023-06-18 10:15:00.000000000,5,True,8ac38c,green
email,2023-06-15 18:05:00.000000000,2023-06-18 10:18:00.000000000,2023-06-18 10:49:00.000000000,4,True,8ac38c,green
web_form,2023-06-17 12:10:00.000000000,2023-06-18 10:56:00.000000000,2023-06-18 11:23:00.000000000,1,True,8ac38c,green
email,2023-06-17 21:59:00.000000000,2023-06-18 11:26:00.000000000,2023-06-18 11:54:00.000000000,5,True,8ac38c,green
web_form,2023-06-18 01:43:00.000000000,2023-06-18 12:44:55.558128805,2023-06-18 13:00:55.558128805,5,True,8ac38c,green
email,2023-06-17 07:47:00.000000000,2023-06-18 13:07:55.558128805,2023-06-18 13:34:55.558128805,1,False,8ac38c,green
email,2023-06-17 15:04:00.000000000,2023-06-18 13:41:55.558128805,2023-06-18 14:16:55.558128805,1,False,8ac38c,green
web_form,2023-06-17 07:31:00.000000000,2023-06-18 14:19:55.558128805,2023-06-18 14:45:55.558128805,5,True,8ac38c,green
email,2023-06-17 11:34:00.000000000,2023-06-18 14:49:55.558128805,2023-06-18 15:25:55.558128805,2,False,8ac38c,green
email,2023-06-17 13:47:00.000000000,2023-06-18 15:28:55.558128805,2023-06-18 16:02:55.558128805,5,True,8ac38c,green
web_form,2023-06-17 12:51:00.000000000,2023-06-18 16:05:55.558128805,2023-06-18 16:21:55.558128805,3,True,8ac38c,green
web_form,2023-06-15 16:40:00.000000000,2023-06-18 16:23:55.558128805,2023-06-18 16:56:55.558128805,5,True,8ac38c,green
email,2023-06-18 01:46:00.000000000,2023-06-19 08:34:00.000000000,2023-06-19 09:00:00.000000000,5,True,8ac38c,green
web_form,2023-06-18 22:57:00.000000000,2023-06-19 09:04:00.000000000,2023-06-19 09:34:00.000000000,2,True,8ac38c,green
email,2023-06-16 09:05:00.000000000,2023-06-19 09:35:00.000000000,2023-06-19 10:01:00.000000000,4,True,8ac38c,green
email,2023-06-16 14:27:00.000000000,2023-06-19 10:05:00.000000000,2023-06-19 10:36:00.000000000,1,False,8ac38c,green
email,2023-06-17 08:52:00.000000000,2023-06-19 10:40:00.000000000,2023-06-19 11:06:00.000000000,5,True,8ac38c,green
email,2023-06-19 08:48:00.000000000,2023-06-19 11:11:00.000000000,2023-06-19 11:41:00.000000000,4,True,8ac38c,green
email,2023-06-18 11:05:00.000000000,2023-06-19 11:43:00.000000000,2023-06-19 12:10:00.000000000,4,True,8ac38c,green
email,2023-06-18 08:01:00.000000000,2023-06-19 13:02:24.422464426,2023-06-19 13:40:24.422464426,4,False,8ac38c,green
email,2023-06-17 11:13:00.000000000,2023-06-19 13:45:24.422464426,2023-06-19 14:24:24.422464426,3,True,8ac38c,green
email,2023-06-17 17:31:00.000000000,2023-06-19 14:29:24.422464426,2023-06-19 14:59:24.422464426,5,True,8ac38c,green
web_form,2023-06-16 08:20:00.000000000,2023-06-19 15:04:24.422464426,2023-06-19 15:39:24.422464426,1,False,8ac38c,green
email,2023-06-18 16:03:00.000000000,2023-06-19 15:44:24.422464426,2023-06-19 16:08:24.422464426,5,True,8ac38c,green
email,2023-06-19 07:11:00.000000000,2023-06-19 16:10:24.422464426,2023-06-19 16:34:24.422464426,5,True,8ac38c,green
email,2023-06-17 11:51:00.000000000,2023-06-20 08:36:00.000000000,2023-06-20 09:06:00.000000000,5,True,8ac38c,green
web_form,2023-06-18 11:53:00.000000000,2023-06-20 09:08:00.000000000,2023-06-20 09:35:00.000000000,3,True,8ac38c,green
email,2023-06-19 18:41:00.000000000,2023-06-20 09:38:00.000000000,2023-06-20 10:06:00.000000000,1,True,8ac38c,green
email,2023-06-18 09:30:00.000000000,2023-06-20 10:09:00.000000000,2023-06-20 10:35:00.000000000,2,True,8ac38c,green
email,2023-06-19 14:10:00.000000000,2023-06-20 10:39:00.000000000,2023-06-20 11:04:00.000000000,5,True,8ac38c,green
web_form,2023-06-17 17:12:00.000000000,2023-06-20 11:05:00.000000000,2023-06-20 11:32:00.000000000,5,True,8ac38c,green
web_form,2023-06-19 13:13:00.000000000,2023-06-20 11:36:00.000000000,2023-06-20 11:56:00.000000000,5,True,8ac38c,green
web_form,2023-06-19 16:30:00.000000000,2023-06-20 12:59:15.126200292,2023-06-20 13:32:15.126200292,1,False,8ac38c,green
web_form,2023-06-20 11:34:00.000000000,2023-06-20 13:33:15.126200292,2023-06-20 14:03:15.126200292,3,True,8ac38c,green
live_chat,2023-06-20 14:07:15.126200292,2023-06-20 14:07:15.126200292,2023-06-20 14:22:15.126200292,3,True,8ac38c,green
email,2023-06-19 16:20:00.000000000,2023-06-20 14:24:15.126200292,2023-06-20 14:49:15.126200292,5,True,8ac38c,green
web_form,2023-06-18 13:04:00.000000000,2023-06-20 14:52:15.126200292,2023-06-20 15:15:15.126200292,1,False,8ac38c,green
email,2023-06-17 13:57:00.000000000,2023-06-20 15:17:15.126200292,2023-06-20 15:51:15.126200292,2,True,8ac38c,green
web_form,2023-06-18 05:28:00.000000000,2023-06-20 15:53:15.126200292,2023-06-20 16:20:15.126200292,3,False,8ac38c,green
web_form,2023-06-16 23:59:00.000000000,2023-06-20 16:23:15.126200292,2023-06-20 16:50:15.126200292,5,True,8ac38c,green
web_form,2023-06-19 10:31:00.000000000,2023-06-21 08:37:00.000000000,2023-06-21 09:07:00.000000000,5,True,8ac38c,green
email,2023-06-20 13:50:00.000000000,2023-06-21 09:12:00.000000000,2023-06-21 09:51:00.000000000,5,True,8ac38c,green
web_form,2023-06-20 22:38:00.000000000,2023-06-21 09:56:00.000000000,2023-06-21 10:20:00.000000000,4,True,8ac38c,green
web_form,2023-06-20 12:51:00.000000000,2023-06-21 10:24:00.000000000,2023-06-21 11:00:00.000000000,5,True,8ac38c,green
web_form,2023-06-20 17:10:00.000000000,2023-06-21 11:06:00.000000000,2023-06-21 11:35:00.000000000,5,False,8ac38c,green
email,2023-06-20 14:51:00.000000000,2023-06-21 11:39:00.000000000,2023-06-21 12:04:00.000000000,4,True,8ac38c,green
email,2023-06-20 15:35:00.000000000,2023-06-21 13:02:52.819899365,2023-06-21 13:30:52.819899365,5,True,8ac38c,green
web_form,2023-06-19 14:44:00.000000000,2023-06-21 13:35:52.819899365,2023-06-21 13:59:52.819899365,1,True,8ac38c,green
email,2023-06-21 12:32:00.000000000,2023-06-21 13:59:52.819899365,2023-06-21 14:33:52.819899365,2,False,8ac38c,green
web_form,2023-06-21 10:29:00.000000000,2023-06-21 14:36:52.819899365,2023-06-21 15:04:52.819899365,1,True,8ac38c,green
web_form,2023-06-21 14:44:00.000000000,2023-06-21 15:05:52.819899365,2023-06-21 15:31:52.819899365,1,False,8ac38c,green
email,2023-06-18 17:03:00.000000000,2023-06-21 15:33:52.819899365,2023-06-21 16:12:52.819899365,5,True,8ac38c,green
email,2023-06-21 16:20:00.000000000,2023-06-21 16:20:52.819899365,2023-06-21 16:48:52.819899365,5,True,8ac38c,green
email,2023-06-21 11:37:00.000000000,2023-06-21 16:50:52.819899365,2023-06-21 17:14:52.819899365,5,True,8ac38c,green
email,2023-06-21 17:20:00.000000000,2023-06-22 08:32:00.000000000,2023-06-22 08:52:00.000000000,3,False,8ac38c,green
email,2023-06-21 17:09:00.000000000,2023-06-22 08:55:00.000000000,2023-06-22 09:27:00.000000000,3,True,8ac38c,green
email,2023-06-22 08:16:00.000000000,2023-06-22 09:30:00.000000000,2023-06-22 10:02:00.000000000,1,False,8ac38c,green
email,2023-06-22 08:12:00.000000000,2023-06-22 10:04:00.000000000,2023-06-22 10:38:00.000000000,1,False,8ac38c,green
email,2023-06-22 04:54:00.000000000,2023-06-22 10:42:00.000000000,2023-06-22 11:16:00.000000000,4,True,8ac38c,green
email,2023-06-21 17:46:00.000000000,2023-06-22 11:19:00.000000000,2023-06-22 11:39:00.000000000,4,True,8ac38c,green
web_form,2023-06-22 11:34:00.000000000,2023-06-22 11:42:00.000000000,2023-06-22 12:12:00.000000000,5,True,8ac38c,green
email,2023-06-22 12:19:00.000000000,2023-06-22 12:53:28.127585587,2023-06-22 13:28:28.127585587,5,True,8ac38c,green
email,2023-06-22 13:26:00.000000000,2023-06-22 13:30:28.127585587,2023-06-22 13:54:28.127585587,1,False,8ac38c,green
web_form,2023-06-22 09:18:00.000000000,2023-06-22 13:56:28.127585587,2023-06-22 14:19:28.127585587,5,True,8ac38c,green
web_form,2023-06-22 13:07:00.000000000,2023-06-22 14:25:28.127585587,2023-06-22 14:48:28.127585587,1,False,8ac38c,green
email,2023-06-22 14:20:00.000000000,2023-06-22 14:52:28.127585587,2023-06-22 15:20:28.127585587,2,False,8ac38c,green
email,2023-06-22 14:43:00.000000000,2023-06-22 15:24:28.127585587,2023-06-22 16:02:28.127585587,5,True,8ac38c,green
email,2023-06-22 12:20:00.000000000,2023-06-22 16:04:28.127585587,2023-06-22 16:32:28.127585587,1,False,8ac38c,green
web_form,2023-06-22 12:12:00.000000000,2023-06-22 16:35:28.127585587,2023-06-22 17:01:28.127585587,5,True,8ac38c,green
web_form,2023-06-22 16:40:00.000000000,2023-06-23 08:35:00.000000000,2023-06-23 09:02:00.000000000,3,True,8ac38c,green
web_form,2023-06-22 17:34:00.000000000,2023-06-23 09:08:00.000000000,2023-06-23 09:38:00.000000000,5,True,8ac38c,green
email,2023-06-23 01:32:00.000000000,2023-06-23 09:40:00.000000000,2023-06-23 10:04:00.000000000,5,True,8ac38c,green
email,2023-06-22 20:05:00.000000000,2023-06-23 10:11:00.000000000,2023-06-23 10:40:00.000000000,5,True,8ac38c,green
email,2023-06-23 10:23:00.000000000,2023-06-23 10:42:00.000000000,2023-06-23 11:16:00.000000000,5,True,8ac38c,green
web_form,2023-06-22 12:04:00.000000000,2023-06-23 11:17:00.000000000,2023-06-23 11:42:00.000000000,5,True,8ac38c,green
web_form,2023-06-23 10:41:00.000000000,2023-06-23 11:47:00.000000000,2023-06-23 12:11:00.000000000,2,True,8ac38c,green
web_form,2023-06-23 12:12:00.000000000,2023-06-23 13:09:12.592819800,2023-06-23 13:39:12.592819800,1,False,8ac38c,green
web_form,2023-06-23 10:26:00.000000000,2023-06-23 13:43:12.592819800,2023-06-23 14:14:12.592819800,1,False,8ac38c,green
web_form,2023-06-23 09:33:00.000000000,2023-06-23 14:15:12.592819800,2023-06-23 14:39:12.592819800,3,True,8ac38c,green
email,2023-06-23 13:32:00.000000000,2023-06-23 14:41:12.592819800,2023-06-23 15:14:12.592819800,2,True,8ac38c,green
email,2023-06-23 09:15:00.000000000,2023-06-23 15:18:12.592819800,2023-06-23 15:45:12.592819800,5,True,8ac38c,green
email,2023-06-23 10:54:00.000000000,2023-06-23 15:50:12.592819800,2023-06-23 16:19:12.592819800,5,True,8ac38c,green
email,2023-06-23 14:23:00.000000000,2023-06-23 16:28:12.592819800,2023-06-23 16:54:12.592819800,2,False,8ac38c,green
email,2023-06-23 07:24:00.000000000,2023-06-24 08:31:00.000000000,2023-06-24 08:56:00.000000000,5,True,8ac38c,green
web_form,2023-06-23 13:07:00.000000000,2023-06-24 08:57:00.000000000,2023-06-24 09:23:00.000000000,5,False,8ac38c,green
email,2023-06-23 14:39:00.000000000,2023-06-24 09:27:00.000000000,2023-06-24 09:51:00.000000000,5,True,8ac38c,green
live_chat,2023-06-24 09:55:00.000000000,2023-06-24 09:55:00.000000000,2023-06-24 10:14:00.000000000,5,True,8ac38c,green
email,2023-06-23 10:42:00.000000000,2023-06-24 10:19:00.000000000,2023-06-24 10:47:00.000000000,1,False,8ac38c,green
web_form,2023-06-23 21:29:00.000000000,2023-06-24 10:51:00.000000000,2023-06-24 11:09:00.000000000,3,True,8ac38c,green
web_form,2023-06-24 10:39:00.000000000,2023-06-24 11:11:00.000000000,2023-06-24 11:31:00.000000000,1,False,8ac38c,green
web_form,2023-06-24 03:28:00.000000000,2023-06-24 11:36:00.000000000,2023-06-24 12:14:00.000000000,1,False,8ac38c,green
email,2023-06-23 21:56:00.000000000,2023-06-24 13:12:25.396778263,2023-06-24 13:41:25.396778263,3,True,8ac38c,green
email,2023-06-24 08:29:00.000000000,2023-06-24 13:45:25.396778263,2023-06-24 14:13:25.396778263,5,True,8ac38c,green
email,2023-06-23 12:45:00.000000000,2023-06-24 14:18:25.396778263,2023-06-24 14:50:25.396778263,2,False,8ac38c,green
email,2023-06-23 15:04:00.000000000,2023-06-24 14:54:25.396778263,2023-06-24 15:18:25.396778263,5,True,8ac38c,green
email,2023-06-24 11:36:00.000000000,2023-06-24 15:27:25.396778263,2023-06-24 16:05:25.396778263,2,False,8ac38c,green
email,2023-06-23 13:48:00.000000000,2023-06-24 16:07:25.396778263,2023-06-24 16:39:25.396778263,5,True,8ac38c,green
live_chat,2023-06-24 16:40:25.396778263,2023-06-24 16:40:25.396778263,2023-06-24 16:49:25.396778263,3,True,8ac38c,green
email,2023-06-24 12:39:00.000000000,2023-06-25 08:36:00.000000000,2023-06-25 09:09:00.000000000,3,True,8ac38c,green
web_form,2023-06-24 17:02:00.000000000,2023-06-25 09:13:00.000000000,2023-06-25 09:42:00.000000000,5,True,8ac38c,green
email,2023-06-23 16:10:00.000000000,2023-06-25 09:45:00.000000000,2023-06-25 10:21:00.000000000,1,True,8ac38c,green
email,2023-06-24 10:37:00.000000000,2023-06-25 10:23:00.000000000,2023-06-25 10:49:00.000000000,1,False,8ac38c,green
email,2023-06-25 02:21:00.000000000,2023-06-25 10:51:00.000000000,2023-06-25 11:29:00.000000000,5,False,8ac38c,green
web_form,2023-06-24 17:52:00.000000000,2023-06-25 11:33:00.000000000,2023-06-25 12:01:00.000000000,5,True,8ac38c,green
email,2023-06-25 07:42:00.000000000,2023-06-25 12:57:21.934087157,2023-06-25 13:25:21.934087157,5,True,8ac38c,green
web_form,2023-06-23 13:43:00.000000000,2023-06-25 13:26:21.934087157,2023-06-25 14:06:21.934087157,1,False,8ac38c,green
live_chat,2023-06-25 14:09:21.934087157,2023-06-25 14:09:21.934087157,2023-06-25 14:23:21.934087157,3,True,8ac38c,green
web_form,2023-06-24 14:50:00.000000000,2023-06-25 14:25:21.934087157,2023-06-25 14:47:21.934087157,4,True,8ac38c,green
email,2023-06-25 09:04:00.000000000,2023-06-25 14:53:21.934087157,2023-06-25 15:19:21.934087157,3,True,8ac38c,green
email,2023-06-25 10:13:00.000000000,2023-06-25 15:22:21.934087157,2023-06-25 16:00:21.934087157,4,True,8ac38c,green
web_form,2023-06-25 12:13:00.000000000,2023-06-25 16:08:21.934087157,2023-06-25 16:31:21.934087157,2,False,8ac38c,green
email,2023-06-24 15:47:00.000000000,2023-06-25 16:36:21.934087157,2023-06-25 17:00:21.934087157,2,True,8ac38c,green
web_form,2023-06-25 13:59:00.000000000,2023-06-26 08:35:00.000000000,2023-06-26 09:03:00.000000000,4,True,8ac38c,green
web_form,2023-06-24 10:12:00.000000000,2023-06-26 09:05:00.000000000,2023-06-26 09:32:00.000000000,1,False,8ac38c,green
web_form,2023-06-23 09:30:00.000000000,2023-06-26 09:39:00.000000000,2023-06-26 10:17:00.000000000,5,True,8ac38c,green
web_form,2023-06-25 23:59:00.000000000,2023-06-26 10:22:00.000000000,2023-06-26 10:55:00.000000000,5,True,8ac38c,green
email,2023-06-26 10:02:00.000000000,2023-06-26 10:57:00.000000000,2023-06-26 11:17:00.000000000,5,True,8ac38c,green
web_form,2023-06-24 18:37:00.000000000,2023-06-26 11:21:00.000000000,2023-06-26 11:44:00.000000000,1,False,8ac38c,green
email,2023-06-25 15:22:00.000000000,2023-06-26 11:48:00.000000000,2023-06-26 12:21:00.000000000,1,True,8ac38c,green
web_form,2023-06-26 11:04:00.000000000,2023-06-26 13:29:39.197043829,2023-06-26 13:52:39.197043829,5,True,8ac38c,green
web_form,2023-06-25 16:09:00.000000000,2023-06-26 13:56:39.197043829,2023-06-26 14:23:39.197043829,5,True,8ac38c,green
web_form,2023-06-25 13:13:00.000000000,2023-06-26 14:28:39.197043829,2023-06-26 15:06:39.197043829,3,True,8ac38c,green
live_chat,2023-06-26 15:10:39.197043829,2023-06-26 15:10:39.197043829,2023-06-26 15:22:39.197043829,2,True,8ac38c,green
email,2023-06-25 13:30:00.000000000,2023-06-26 15:27:39.197043829,2023-06-26 16:04:39.197043829,5,True,8ac38c,green
web_form,2023-06-26 03:52:00.000000000,2023-06-26 16:06:39.197043829,2023-06-26 16:38:39.197043829,5,True,8ac38c,green
email,2023-06-26 07:10:00.000000000,2023-06-26 16:43:39.197043829,2023-06-26 17:14:39.197043829,5,True,8ac38c,green
email,2023-06-27 05:14:00.000000000,2023-06-27 08:35:00.000000000,2023-06-27 09:06:00.000000000,4,False,8ac38c,green
email,2023-06-23 15:29:00.000000000,2023-06-27 09:10:00.000000000,2023-06-27 09:42:00.000000000,4,True,8ac38c,green
web_form,2023-06-26 13:32:00.000000000,2023-06-27 09:45:00.000000000,2023-06-27 10:21:00.000000000,3,False,8ac38c,green
email,2023-06-27 07:50:00.000000000,2023-06-27 10:29:00.000000000,2023-06-27 10:54:00.000000000,5,True,8ac38c,green
email,2023-06-26 10:40:00.000000000,2023-06-27 10:59:00.000000000,2023-06-27 11:25:00.000000000,2,True,8ac38c,green
email,2023-06-27 04:59:00.000000000,2023-06-27 11:30:00.000000000,2023-06-27 12:00:00.000000000,5,True,8ac38c,green
web_form,2023-06-26 03:47:00.000000000,2023-06-27 13:05:44.940724358,2023-06-27 13:26:44.940724358,5,True,8ac38c,green
web_form,2023-06-24 14:10:00.000000000,2023-06-27 13:29:44.940724358,2023-06-27 13:56:44.940724358,5,True,8ac38c,green
email,2023-06-26 10:39:00.000000000,2023-06-27 14:01:44.940724358,2023-06-27 14:37:44.940724358,2,True,8ac38c,green
web_form,2023-06-24 09:17:00.000000000,2023-06-27 14:40:44.940724358,2023-06-27 15:08:44.940724358,5,True,8ac38c,green
email,2023-06-25 14:51:00.000000000,2023-06-27 15:10:44.940724358,2023-06-27 15:33:44.940724358,5,True,8ac38c,green
email,2023-06-26 13:33:00.000000000,2023-06-27 15:41:44.940724358,2023-06-27 16:13:44.940724358,5,True,8ac38c,green
email,2023-06-25 16:43:00.000000000,2023-06-27 16:15:44.940724358,2023-06-27 16:37:44.940724358,5,True,8ac38c,green
web_form,2023-06-27 16:01:00.000000000,2023-06-27 16:42:44.940724358,2023-06-27 17:03:44.940724358,5,True,8ac38c,green
web_form,2023-06-27 18:04:00.000000000,2023-06-28 08:35:00.000000000,2023-06-28 09:04:00.000000000,5,True,8ac38c,green
web_form,2023-06-26 14:43:00.000000000,2023-06-28 09:06:00.000000000,2023-06-28 09:26:00.000000000,1,False,8ac38c,green
email,2023-06-28 07:53:00.000000000,2023-06-28 09:27:00.000000000,2023-06-28 09:47:00.000000000,5,True,8ac38c,green
email,2023-06-28 06:29:00.000000000,2023-06-28 09:48:00.000000000,2023-06-28 10:11:00.000000000,5,True,8ac38c,green
web_form,2023-06-25 04:44:00.000000000,2023-06-28 10:13:00.000000000,2023-06-28 10:41:00.000000000,5,True,8ac38c,green
email,2023-06-26 10:26:00.000000000,2023-06-28 10:42:00.000000000,2023-06-28 11:06:00.000000000,5,True,8ac38c,green
